age,workclass,final_weight,education,education-num,marital-status,occupation,relationship,race,sex,cap-gain,cap-loss,hours-per-week,area
-0.08137821433057288,4.0,0.11768025392209289,10.0,16.0,2.0,10.0,0.0,4.0,1.0,0.0,0.0,4.0,10.0
0.2861700210723567,0.0,-0.5385560791111862,8.858155602383015,12.71631120476603,2.0,0.0,5.0,4.0,0.0,0.0,0.0,-4.686524481906412,10.0
1.3572397578674533,4.0,-0.7422267965713051,11.0,9.0,2.0,4.0,0.0,4.0,1.0,0.0,0.0,0.0,10.0
0.6316540939203603,4.0,-0.14197493611639017,15.0,10.0,2.0,1.3165409392036032,0.0,4.0,1.0,0.0,1902.0,1.7889727071975978,10.0
0.1756882663545683,4.0,-0.46831062118593236,12.0,14.0,2.0,10.0,0.0,4.0,1.0,0.0,0.0,0.8633860849619752,10.0
0.20445445516813632,4.678545213781697,-0.00750718793281031,9.678545213781696,11.642909572436606,4.0,4.339272606890848,1.0,4.0,1.0,8614.0,0.0,0.0,10.0
0.67716649563107,4.0,0.48228584691803433,11.0,9.0,2.0,14.0,0.0,4.0,1.0,0.0,0.0,0.0,10.0
0.7756140963766897,4.810964759058276,-0.007080789620166485,11.0,9.0,2.0,3.0,0.0,4.0,1.0,0.0,1485.0,0.7296784136472413,10.0
-0.14479541612438684,4.0,-0.15352295663634175,9.0,13.0,2.0,4.0,0.0,4.0,1.0,0.0,0.0,2.0,10.0
0.06157548260710459,4.0,-0.718469297357033,15.0,10.0,2.0,12.0,0.0,4.0,1.0,0.0,0.0,4.0,10.0
-0.008802548883717731,4.0,0.008009970817171586,15.0,10.0,2.0,3.1373248370542743,0.0,4.0,1.0,7298.0,0.0,1.019719739286839,10.0
0.17166016038634935,4.0,2.686117073658277,11.0,9.0,2.0,13.556679679227301,0.0,2.0,1.0,0.0,0.0,1.1133593584546027,10.0
0.7909151182126941,5.0,-0.06477950799012812,7.0,12.0,2.0,12.0,0.0,4.0,1.0,0.0,1887.0,1.171726101055843,10.0
0.19641174987087784,3.9282349974175563,1.4181183241374726,14.0,15.0,2.0,10.0,0.0,4.0,1.0,0.0,1977.0,2.0,10.0
0.026615218192408314,4.0,0.1950667575430789,15.0,10.0,2.0,3.0,0.0,4.0,1.0,0.0,0.0,0.0,10.0
0.04733908581195512,4.0,-0.8164898668954634,9.0,13.0,2.0,4.0,0.0,4.0,1.0,0.0,0.0,2.0,10.0
0.7920496148467576,5.833922484379627,1.1799370140527916,11.750883726569441,13.916961242189814,2.0,12.0,0.0,4.0,1.0,3103.0,0.0,2.8339224843796273,10.0
-0.2617896262582634,4.808948131291317,-0.5249848197439095,9.0,13.0,2.0,4.0,0.0,4.0,1.0,0.0,0.0,3.0,10.0
0.37701857352628687,4.0,-4.956126249913706e-05,9.0,13.0,2.0,10.0,0.0,4.0,1.0,0.0,1902.0,4.118490113117364,10.0
0.27076215958313476,4.0,-0.40280924799596896,11.0,9.0,1.1695136166746094,4.0,4.584756808337305,4.0,0.0,0.0,0.0,0.0,10.0
0.26837721481371996,4.367544296274399,-0.1281376307374113,9.0,13.0,2.0,4.0,0.0,4.0,1.0,0.0,2415.0,3.6324557037256007,10.0
0.8541082596998846,0.0,-0.442194017330085,11.0,9.0,2.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,10.0
0.022229700705176714,4.0,-0.30224202918955995,9.0,13.0,4.0,4.0,1.0,4.0,0.6111485035258836,0.0,0.0,2.0,10.0
0.06896625445603398,4.0,-0.06261505928731075,0.04741563614008493,6.047415636140085,2.0,6.952584363859915,0.0,4.0,1.0,0.0,0.0,0.04741563614008493,10.0
-0.0002928758238311957,6.0,-0.31742808668704664,8.0,11.0,2.0,5.0,0.0,4.0,1.0,0.0,0.0,4.397656993409351,10.0
0.401095179770702,6.604380719082808,-0.8033140485827022,10.0,16.0,2.0,10.0,0.0,4.0,1.0,15024.0,0.0,1.2087614381656162,10.0
-0.029417143547280658,4.0,0.21941751063133286,9.0,13.0,2.0,10.397085717736402,0.0,4.0,1.0,7298.0,0.0,2.0,10.0
0.07474142283107102,4.0,-0.3749651702513454,9.0,13.0,2.0,12.0,0.0,4.0,1.0,15024.0,0.0,3.0103430867571594,10.0
-0.30827063504354846,4.0,0.1958376438818039,9.0,13.0,2.0,3.0,0.0,4.0,1.0,0.0,0.0,1.0,10.0
0.28928825094805055,4.0,-0.6510336174465995,1.6887646387940687,6.081647148274575,2.0,7.770411787068644,5.0,1.7704117870686438,0.0,0.0,0.0,-0.7704117870686438,9.770411787068644
-0.2750572382001857,4.0,0.6051555896840187,11.0,9.0,2.0,13.000763176002476,0.0,4.0,1.0,3103.0,0.0,3.002289528007428,10.0
0.3526072650644295,4.0,1.0803515721330956,11.0,9.0,2.0,1.0,0.0,4.0,1.0,0.0,0.0,0.0,10.0
0.25262574179615066,5.0,-0.4749084314095847,9.0,13.0,2.0,4.0,0.0,4.0,1.0,0.0,0.0,4.0,10.0
-0.2990087832869479,4.0,-0.5076987794606778,9.0,13.0,4.0,10.673274778087015,1.0,4.0,0.0,8614.0,0.0,0.33663738904350715,10.0
0.40112065111750317,4.0,0.2324438187788606,9.0,13.0,2.0,10.0,0.0,4.0,1.0,0.0,1848.0,0.0,8.816475038692598
1.1762084508920936,4.0,-0.6135145035166089,9.0,13.0,2.0,10.0,0.0,4.0,1.0,0.0,0.0,0.0,10.0
0.6941139559487532,6.0,-0.6523055625625397,15.0,10.0,2.0,3.268897016996438,0.0,4.0,1.0,0.0,0.0,2.0,10.0
1.5152357940421814,4.757816554406232,0.12438998156541675,9.484366891187536,12.031266217624928,2.0,4.242183445593768,0.0,4.0,1.0,6418.0,0.0,0.7578165544062323,10.0
0.06868399558947527,3.6565800220526237,0.13826285078084327,12.0,14.0,2.0,1.5151299669210645,0.0,4.0,1.0,7688.0,0.0,2.0,10.0
0.25,4.0,0.1710530576693928,15.0,10.0,2.0,10.0,0.0,4.0,1.0,0.0,0.0,0.0,10.0
-0.16950567331013616,1.1599495705765674,-0.6165970721497571,9.0,13.0,2.0,1.1599495705765674,3.5500630367792905,4.0,0.28998739264414186,0.0,1902.0,-3.3040302576540594,10.0
0.8958978297079884,4.0,-0.9941166947084562,0.0,6.0,2.0,14.0,0.0,4.0,1.0,0.0,0.0,0.628905144923615,10.0
0.5528245300503066,4.8820613251257665,-0.6507210916151769,10.0,16.0,2.0,10.0,0.0,2.235877349748467,1.0,0.0,0.0,4.0,10.0
-0.07252944771633923,4.0,-0.242506686575197,10.309882209134644,10.380235581730714,4.0,3.3450588954326785,2.309882209134643,4.0,0.6549411045673216,0.0,2258.0,0.6070353372596071,10.0
0.10581309039873622,4.0,-0.6994994462882119,12.0,14.0,2.0,10.0,0.0,3.2832965279977024,1.0,0.0,0.0,0.0,7.0
0.5499028262261949,4.0,0.12192274626809167,10.0,16.0,2.0,10.0,0.0,4.0,1.0,0.0,0.0,0.0,10.0
0.8246127884651647,4.0,0.2076656582424528,9.0,13.0,4.0,4.0,1.0,4.0,1.0,0.0,0.0,2.0,10.0
0.7265538488659624,6.0,-0.26039454915823945,9.0,13.0,2.0,12.0,0.0,4.0,1.0,15024.0,0.0,1.8672307556701881,10.0
-0.3867354639115358,4.0,-0.0776922626770325,11.0,9.0,2.0,7.0,0.0,4.0,1.0,0.0,0.0,0.0,10.0
0.4649586451945645,4.0,0.07083203635596862,11.0,9.0,2.0,1.0,0.0,4.0,1.0,0.0,0.0,1.9065563871855054,10.0
0.1724301665909219,4.443256190909017,0.5761252508123655,11.0,9.0,2.0,3.7783719045454913,5.0,3.5567438090909826,0.0,0.0,0.0,0.0,10.0
-0.20214289829349358,4.0,-0.10585553630104487,15.0,10.0,2.0,13.217143186347949,0.0,4.0,1.0,5178.0,0.0,0.7828568136520515,10.0
-0.5825428268699216,6.97090471144987,0.7445221061696861,9.0,13.0,2.0,10.970904711449869,0.0,4.0,1.0,0.0,0.0,0.0,10.0
0.36812254679032663,4.373605659534059,0.19617451612125908,14.0,15.0,2.0,10.0,0.0,4.0,1.0,0.0,0.0,7.626394340465941,10.0
-0.21592696937414144,4.0,0.35417269510595795,12.0,14.0,2.0,10.0,0.0,4.0,1.0,0.0,0.0,0.0,10.0
0.2277624971516285,4.0,-0.6340093232136368,9.0,13.0,2.0,13.0,0.0,4.0,1.0,0.0,0.0,0.0,10.0
0.4849339182021481,4.603752653183594,-0.003713736066855322,11.0,9.0,2.0,3.603752653183594,0.0,4.0,1.0,99999.0,0.0,1.2075053063671881,8.188742040449217
0.33733618141586313,2.0,0.20597904622698449,9.0,13.0,2.0,9.92763532237636,0.0,4.0,1.0,0.0,0.0,0.0,10.0
-0.4,4.0,0.5593865199604057,9.0,13.0,2.0,12.0,0.0,4.0,1.0,0.0,0.0,0.0,10.0
0.3840903724988666,4.287879503334844,0.7421944213539845,12.0,14.0,1.439397516674223,11.424240993330312,1.0,4.0,0.7121204966651554,4787.0,0.0,0.7121204966651554,10.0
0.09810838525144275,4.0,1.1968157497368175,8.0,11.0,2.0,4.0,0.0,4.0,1.0,0.0,0.0,0.8797290368713931,10.0
0.35,4.29647165981847,0.24605809096958703,9.0,13.0,2.0,4.0,0.0,4.0,1.0,7688.0,0.0,2.1185886639273876,10.0
0.37709884560121315,4.0,0.6006011748192581,9.06543186971082,10.289712086859453,2.0,10.0,0.0,4.0,1.0,15024.0,0.0,0.0,10.0
0.65,4.0,0.5089943430734235,11.0,9.0,2.0,3.0,0.0,4.0,1.0,0.0,0.0,0.0,10.0
0.7303765407463337,4.0,-0.23977318625319352,11.0,9.0,2.0,14.0,0.0,4.0,1.0,0.0,0.0,4.0490586481341655,10.0
1.5422290154542524,4.02220281298785,0.06719439858797387,11.0,9.0,5.911188748048598,4.0,0.9777971870121497,4.0,0.022202812987850318,0.0,0.0,-5.955594374024299,10.0
-0.1151861925815913,7.0,-0.015197710976671105,11.0,9.0,2.0,11.607447703263652,0.0,4.0,1.0,0.0,0.0,0.0,10.0
0.5,4.0,-0.13795725054383737,9.0,13.0,2.0,12.0,0.0,4.0,1.0,0.0,0.0,3.921069486299581,10.0
0.3018596842520839,4.0,-0.40820622695202424,12.0,14.0,2.0,10.0,0.0,4.0,1.0,0.0,0.0,0.8641870876638881,10.0
0.9364862247651733,4.0,0.0036963805704472996,11.25225283385517,10.261264169275853,0.0,12.74774716614483,1.0,4.0,1.0,4787.0,0.0,0.10270340062620442,10.0
0.2534220409931247,4.0,0.9881141068730585,9.0,13.0,2.0,10.0,0.0,4.0,1.0,0.0,0.0,0.0,10.0
0.39714052497616137,4.0,0.19279578792014052,11.0,9.0,2.0,4.0,0.0,4.0,1.0,0.0,0.0,0.0,10.0
0.946853239121639,1.103146760878361,0.5141249463522971,9.0,13.0,4.896853239121639,10.103146760878362,1.0,4.0,0.896853239121639,4787.0,0.0,0.06188805652701663,10.0
1.4556979290354264,3.8860414192914723,-0.48392658208498895,9.0,13.0,2.0,9.658124257874416,0.0,4.0,1.0,20051.0,0.0,0.0,10.0
-0.248768220295291,1.204927118818836,0.21000859289840046,11.0,9.0,2.0,1.0,5.0,4.0,0.0,0.0,0.0,0.0,10.0
0.13625005111031038,4.0,-0.6230126928345083,11.0,9.0,2.0,1.0,0.0,4.0,1.0,0.0,0.0,0.0,10.0
0.11439960194009187,4.0,-0.659476780859356,15.0,10.0,2.8480318447926507,9.424015922396325,1.0,2.0,1.0,4787.0,0.0,0.5759840776036746,10.0
0.6115041277362443,4.0,-0.5903550484974135,12.769917445275114,14.384958722637558,2.0,4.0,0.0,4.0,1.0,99999.0,0.0,3.230082554724886,10.0
-0.1890821287694725,4.0,0.19538253159970775,12.0,14.0,2.0,10.0,0.0,1.4022946780763186,1.0,0.0,0.0,0.0,10.0
0.4849870277316599,4.0,-0.6292731333670768,9.0,13.0,2.0,4.0,0.0,4.0,1.0,0.0,0.0,3.0,10.0
-0.046278480798073215,4.0,0.37174698403637013,9.0,13.0,2.0,12.0,0.0,4.0,1.0,0.0,0.0,2.0,10.0
0.41899838092707914,4.0,0.2690542898795546,15.0,10.0,2.253311745694388,5.746688254305612,0.12665587284719393,4.0,0.8733441271528061,0.0,0.0,0.0,4.0
0.37103151184394095,4.0,-0.12042344408143922,9.0,13.0,2.0,1.8412604737576388,0.0,4.0,1.0,3103.0,0.0,0.0,10.0
0.37976459797892415,4.0,-0.35023247428679793,9.0,13.0,2.0,12.0,0.0,4.0,1.0,0.0,0.0,0.0,10.0
1.1682908640657508,0.0,-0.289681842684504,10.128935450864994,13.376311816954997,5.247376366090005,0.0,1.0,4.0,0.0,0.0,0.0,0.7526236339099952,10.0
0.7457676133986425,4.0,0.981057557526485,9.0,13.0,2.0,6.636810876283775,0.0,3.27362175256755,1.0,0.0,0.0,0.0,7.0
-0.33954626648768066,4.0,-0.7042459438554632,9.0,13.0,2.0,12.0,0.0,4.0,1.0,0.0,0.0,2.0,10.0
0.3528307930843935,4.0,0.9427143751335245,9.0,13.0,2.0,4.0,0.0,4.0,1.0,0.0,0.0,2.0,10.0
0.1345678374319932,4.0,-0.5307499128763559,10.691356748639864,13.563785582879955,4.436214417120046,4.0,1.0,4.0,1.0,27828.0,0.0,1.5637855828799547,10.0
1.020780929603411,4.0,0.6182152085265292,8.0,11.0,2.0,3.0,0.0,4.0,1.0,0.0,0.0,0.0,10.0
0.03160335023020684,4.0,0.025185814538529805,7.183966497697932,11.81603350230207,2.0,12.0,0.0,4.0,1.0,0.0,0.0,2.0,10.0
0.3216644862985582,4.0,0.6161507132264717,9.0,13.0,2.0,11.605121496303255,0.0,4.0,1.0,99999.0,0.0,0.0,10.0
0.03384544174221904,6.0,-0.6092682685392856,14.0,15.0,2.0,10.0,0.0,4.0,1.0,0.0,0.0,4.0,10.0
1.2895351983443282,2.193802644591042,-0.0058570665616763384,13.806197355408958,9.701549338852239,2.0,1.8953519834432817,0.0,4.0,1.0,9386.0,0.0,0.5969013222955211,10.0
0.38190463628982263,4.0,-0.38040772931366185,12.0,14.0,2.0,4.0,0.0,4.0,1.0,0.0,0.0,2.0,10.0
0.8694782913780776,4.0,0.13811448103190893,9.0,13.0,2.0,3.288152135777403,0.0,1.711847864222597,1.0,0.0,0.0,1.7152608543109613,10.0
-0.2965948452895872,4.0,-0.18313092048617352,9.0,13.0,2.0,10.0,0.0,4.0,1.0,0.0,1887.0,0.0,10.0
0.619154396207898,4.0,-0.030791141425085836,12.0,14.0,2.0,12.0,0.0,4.0,1.0,0.0,0.0,0.0,10.0
0.5060487859581426,1.0,0.1232856737190456,7.0,12.0,2.0,1.0806504794419014,0.0,4.0,1.0,0.0,0.0,0.0,10.0
0.7978773409309733,4.0,2.067462060769011,12.0,14.0,2.0,4.0,0.0,4.0,1.0,0.0,0.0,1.094768471034594,10.0
0.4037334957129744,5.0,-0.22890032921376194,14.0,15.0,2.0,10.0,0.0,4.0,1.0,0.0,0.0,-1.0040729044141539,10.0
-0.37058522028686075,4.0,-0.4045422117483271,2.070602305327983,7.611772745901705,2.0,14.0,0.0,4.0,1.0,5178.0,0.0,0.3058863729508523,7.458829559426278
-0.32585349695133914,4.0,0.16812204367341352,15.0,10.0,4.0,12.06899000871046,1.0,4.0,1.0,0.0,0.0,0.9310099912895405,10.0
0.9489505919449797,4.0,0.12277614211919194,11.0,9.0,2.0,7.0,0.0,4.0,1.0,0.0,0.0,0.0,10.0
0.17003551352065968,4.0,0.45245375383735836,12.86642990986227,12.844760120183642,2.0,10.0,0.0,4.0,1.0,5178.0,0.0,0.0,10.0
0.6156587885976774,4.0,1.063618532297046,15.0,10.0,2.0,13.0,0.0,2.0,1.0,0.0,0.0,0.0,10.0
0.8879501871002041,6.0,-0.6433837718510276,10.518007484008164,9.963985031983672,0.0,3.481992515991836,3.277011226012246,4.0,1.0,27828.0,0.0,2.759003742004082,10.0
-0.5052879000780943,2.0,-0.026528319759464125,7.063874428459865,11.936125571540135,2.0,11.0,0.0,4.0,1.0,0.0,0.0,0.9361255715401346,10.0
0.20806408920975827,5.560480669073187,0.4216489780198434,14.479839776975604,12.600801115121978,0.0,5.6814420072195615,4.0,2.959679553951209,0.5201602230243957,25236.0,0.0,-1.8556475093463294,10.0
0.06416814333853557,4.0,-0.5572088895826266,13.270363807384285,14.635181903692143,2.0,10.0,0.0,4.0,1.0,7688.0,0.0,2.364818096307857,10.0
-0.18669572895460967,4.0,0.11439298524747271,10.0,16.0,4.0,10.0,1.0,4.0,1.0,0.0,0.0,-0.10128683367262448,10.0
0.3907514594176451,2.0,-0.4002266451646758,9.0,13.0,2.0,10.0,0.0,4.0,1.0,0.0,0.0,-0.24200389178038703,10.0
0.8822444295274978,2.0050257098730873,-0.9619532547205751,11.0,9.0,2.0,12.0,5.0,4.0,0.0,0.0,0.0,0.0,10.0
0.6158260180397885,4.0,0.2330832590644146,8.0,11.0,2.0,4.0,0.0,4.0,1.0,0.0,0.0,1.6829130090198943,10.0
0.3011187295637646,5.0,-0.7635490501890133,11.0,9.0,2.0,3.6222031760905886,0.0,4.0,1.0,0.0,0.0,4.0,10.0
0.3258236041906907,4.0,0.05301893641327713,15.0,10.0,2.0,3.0,0.0,4.0,1.0,7298.0,0.0,0.2533474848135408,10.0
-0.5338651979649071,4.0,-0.6106563891407906,11.0,9.0,2.0,3.0,0.0,4.0,1.0,0.0,0.0,0.0,10.0
0.00791654093414542,4.0,-0.47561254743427517,9.0,13.0,2.0,10.0,0.0,1.8687481140121813,1.0,0.0,0.0,3.2895827046707273,3.2895827046707273
0.4885998732112807,4.422800253577439,-0.49401744895601346,12.0,14.0,2.0,4.0,0.0,4.0,1.0,0.0,0.0,4.0,10.0
0.3296514742643877,4.0,1.3751557069377496,15.0,10.0,2.0,10.0,0.0,4.0,1.0,0.0,0.0,1.5604647009808164,10.0
0.5147734940179086,5.0,-0.267204849205027,14.0,15.0,2.0,10.0,0.0,4.0,1.0,0.0,0.0,-1.0,10.0
0.46296210864453946,4.0,0.482591100649291,11.0,9.0,2.0,7.0,0.0,2.8148105432226975,1.0,4386.0,0.0,0.0,10.0
-0.03423731347717385,4.0,1.9944235358670452,15.0,10.0,2.0,3.0,0.0,3.873898507817391,1.0,0.0,0.0,0.06305074609130457,10.0
-0.22933581214165893,2.754503971431391,0.9039225203550125,12.509007942862782,9.377251985715695,2.0,11.377251985715695,0.0,4.0,1.0,3103.0,0.0,0.0,10.0
0.04922223635995024,4.0,2.0587282487632033,11.0,9.0,2.0,4.0,0.0,4.0,1.0,0.0,0.0,0.0,10.0
0.013771805605349532,1.2550872224213983,-0.14493945192216415,12.0,14.0,2.0,10.0,0.0,4.0,1.0,0.0,0.0,-0.10203488896855926,10.0
0.19364832120133843,4.0,-0.5895413423901291,11.0,9.0,2.0,12.0,0.0,4.0,1.0,7298.0,0.0,1.8729664240267683,10.0
0.08829267998398999,4.0,0.5301007007852343,9.0,13.0,2.0,10.0,0.0,4.0,1.0,0.0,0.0,2.0,10.0
-0.02931582653011111,4.0,-0.13352499695634124,9.694586501457248,15.083759504371747,2.0,8.167519008743492,0.0,4.0,1.0,5178.0,0.0,6.083759504371746,10.0
0.5684677946406184,4.0,-1.0930468979447077,15.0,10.0,2.0,3.842338973203092,0.0,4.0,1.0,0.0,1887.0,0.0,10.0
0.2587005224008062,4.0,-0.640232315857472,7.174010448016125,11.825989551983875,2.0,1.0,5.0,2.3480208960322484,0.0,0.0,0.0,0.0,10.0
0.20765831122587247,4.0,0.9335696746919534,15.0,10.0,2.0,12.0,0.0,4.0,1.0,3103.0,0.0,1.5215186167739,10.0
1.2936647716220504,1.0158380709448742,-0.6667317000538516,12.0,14.0,2.0,4.0,0.0,4.0,1.0,0.0,0.0,2.0158380709448744,10.0
0.5173430377206303,4.0,-0.8370459700885424,11.0,9.0,2.0,14.0,0.0,4.0,1.0,0.0,0.0,0.0,10.0
-0.07924237873294085,2.0,-0.7606532364607206,13.861615858219606,11.51784552237386,2.0,10.620538619406535,5.0,2.8616158582196056,0.0,0.0,0.0,0.0,3.620538619406535
0.9039299999451282,4.506549999908547,-0.8877351866895339,15.0,10.0,2.0,12.0,0.0,4.0,1.0,7688.0,0.0,-0.4052399999268378,10.0
-0.25929244069634927,0.5628302372146029,0.6074783729052646,11.125660474429205,14.874339525570795,2.0,0.5628302372146029,0.0,4.0,1.0,0.0,0.0,2.0,10.0
0.4753470777829113,5.373264611085443,-0.018849376885592573,11.0,9.0,2.0,3.6866323055427217,0.0,4.0,1.0,0.0,1977.0,0.6866323055427218,10.0
0.3819564559262859,4.0,1.5250344227312806,11.0,9.0,2.0,3.0,0.0,4.0,1.0,0.0,0.0,0.0,10.0
0.4500513870011793,6.0,1.3897684557901098,14.0,15.0,2.0,10.0,0.0,4.0,1.0,0.0,0.0,2.0,10.0
0.7326600845575043,4.0,0.14998992743659006,11.0,9.0,2.0,10.0,0.0,4.0,1.0,0.0,0.0,0.0,10.0
0.4288872448687792,4.807418367541472,0.9388130856814121,13.037091837707361,14.614836735082944,2.0,10.0,0.0,4.0,1.0,0.0,1485.0,1.6148367350829442,10.0
0.2804762478929702,4.0,-0.47352204689827376,15.0,10.0,2.0,3.0,0.0,4.0,1.0,0.0,0.0,1.0,10.0
0.7102204193607974,4.0,-0.1862557522556474,11.0,9.0,2.0,10.897795806392025,0.0,4.0,1.0,0.0,0.0,0.0408816774431896,10.0
-0.2074529586413294,4.0,0.07729495253463364,11.0,9.0,2.0,3.0,0.0,4.0,1.0,5178.0,0.0,0.0,10.0
0.16026347813256284,1.0,0.0755054194643352,11.0,9.0,2.8973652186743717,1.0,0.44868260933718584,4.0,1.0,0.0,0.0,1.3307904343976884,10.0
0.2438172578080014,4.0,0.9208932747823646,11.0,9.0,2.0,12.719086289040007,0.0,4.0,1.0,0.0,1887.0,1.1280913710959992,10.0
-0.18080871500967177,5.0,-0.7828549843478589,15.0,10.0,2.0,4.0,0.0,4.0,1.0,15024.0,0.0,1.8741976636539488,10.0
0.27320050651568156,2.0,1.2706394310167095,12.0,14.0,2.0,10.0,5.0,4.0,0.0,0.0,0.0,0.41066835505227195,10.0
0.005028170353925929,4.0,-0.6531145624730569,12.0,14.0,2.0,4.0,0.0,4.0,1.0,0.0,0.0,2.0,10.0
0.30790450856616197,2.405987118382394,1.3884991266937,9.797006440808802,15.39101932242641,2.0,10.0,5.0,4.0,0.0,0.0,1902.0,1.588025763235211,10.0
0.5774065477673861,1.4518690446522777,0.05018570471335457,11.0,9.0,2.0,3.0,0.0,4.0,1.0,0.0,0.0,0.0,10.0
1.295189243173402,4.0,1.2431435694713977,12.0,14.0,2.0,10.0,5.0,4.0,0.0,0.0,0.0,0.0,10.0
0.2252656432906598,5.409573896892109,0.013621101150314119,15.0,10.0,2.0,14.0,0.0,4.0,1.0,0.0,0.0,2.5904261031078915,10.0
-0.11938346541339898,4.0,0.02548358848766097,9.0,13.0,4.0,12.0,1.0,4.0,1.0,0.0,0.0,0.0,10.0
-0.28220322458437025,2.0,0.05191532209484867,9.0,13.0,2.0,11.0,0.0,3.09604299445827,1.0,0.0,0.0,6.219208598891655,10.0
0.05,0.29726170071041313,-0.6508082203194897,8.405476598579174,12.702738299289587,2.0,0.29726170071041313,5.0,3.297261700710413,0.0,7688.0,0.0,0.9893102175845954,7.891785102131239
0.4896351702890376,4.0,-0.17320177627014058,12.0,14.0,2.0,4.0,0.0,4.0,1.0,0.0,0.0,2.0,10.0
0.18708824213657332,1.6291175786342666,0.13084833215977731,12.0,14.0,2.0,10.0,0.0,2.8873527359028004,1.0,0.0,1902.0,1.0065881258148268,8.8873527359028
0.3110632658163135,4.0,-0.2382637604815514,10.0,16.0,2.0,10.0,0.0,4.0,1.0,0.0,1902.0,2.457974493622351,10.0
-0.34856064330655623,4.0,-0.823978752934642,15.0,10.0,2.0,4.0,0.0,4.0,1.0,0.0,0.0,2.289826733409839,10.0
-0.045076030689668145,4.0,-0.7513555282703201,11.0,9.0,2.0,10.0,0.0,4.0,1.0,0.0,0.0,0.38718978470218035,10.0
0.05977075317625329,4.0,-0.21184226105204468,12.0,14.0,0.0,4.0,1.0,4.0,0.9755731170593668,0.0,0.0,1.024426882940633,10.0
-0.12941261662048784,4.0,-0.10552376147288714,9.0,13.0,2.0,4.0,0.0,4.0,1.0,0.0,0.0,2.0,10.0
1.7164751234811866,4.3329502469623735,0.21130172960019422,11.00114925911288,13.667049753037627,2.0,4.0,0.0,4.0,1.0,0.0,2392.0,0.0,10.0
0.7677648257014573,3.338824128507287,0.09796295486101751,8.99176380723907,10.338824128507287,2.0,14.0,0.0,4.0,1.0,5178.0,0.0,1.3388241285072868,10.0
0.20677283753781586,4.0,0.06539925310649683,7.0,12.0,2.0,10.0,0.0,4.0,1.0,0.0,0.0,0.0,10.0
0.5977588654718803,4.0,-0.19094569738753467,11.0,9.0,2.0,4.0,0.0,4.0,1.0,0.0,0.0,-1.4091280770257415,10.0
1.0022632789977948,4.0,-0.6564566077566949,10.0,16.0,2.0,10.0,0.0,4.0,1.0,0.0,0.0,2.0,10.0
0.8601098813895696,4.0,0.19611858637652166,11.0,9.0,2.0,3.0,0.0,4.0,1.0,0.0,0.0,0.0,10.0
-0.02643732086495909,4.0,1.3595186938563955,11.0,9.0,2.0,4.0,0.0,4.0,1.0,0.0,0.0,2.0,10.0
0.04677589503990351,4.0,-0.492512473283814,9.0,13.0,2.0,12.0,0.0,4.0,1.0,0.0,0.0,0.0,10.0
-0.03932987299383724,4.0,0.004748530038154066,9.0,13.0,4.0,4.0,1.0,4.0,0.9893298729938372,8614.0,0.0,0.0320103810184883,10.0
0.6188629361811261,1.3772587236225224,0.016930654747272178,12.754517447245044,14.377258723622523,4.0,4.0,1.0,3.245482552754955,0.6227412763774776,0.0,0.0,2.898193021101982,10.0
0.5,4.0,-0.351835549095197,11.0,9.0,2.0,3.0,0.0,4.0,1.0,0.0,0.0,0.0,10.0
-0.05890541871782917,6.859854490335122,0.06525282072431249,11.0,9.0,2.0,13.140145509664878,0.0,4.0,1.0,0.0,0.0,0.14014550966487826,10.0
0.21513131791324094,4.0,0.713845977801044,9.0,13.0,2.0,10.503629404018263,0.0,4.0,1.0,0.0,1848.0,0.0,8.503629404018263
-0.05284557663273856,4.0,0.244527835779764,9.0,13.0,2.0,12.0,0.0,4.0,1.0,0.0,1902.0,1.0379410217698477,10.0
0.3113707969543747,4.0,-0.7109729249871826,7.0,12.0,2.0,4.0,0.0,4.0,1.0,0.0,0.0,3.263550436547503,10.0
0.25547618156018165,4.793537402228831,-0.12494875833721125,14.0,15.0,2.0,10.0,0.0,4.0,1.0,0.0,0.0,-1.412925195542338,10.0
-0.05292024594747743,4.0,0.0911315495205109,9.0,13.0,4.0,12.0,1.0,4.0,1.0,0.0,0.0,0.08559955282276832,10.0
0.4449626345723405,6.816542115241135,-0.4028258722329656,10.0,16.0,2.0,10.0,0.0,4.0,1.0,15024.0,0.0,2.183457884758865,10.0
1.05,5.241596326965797,0.12726194502979227,15.0,10.0,2.0,4.0,0.0,4.0,1.0,0.0,0.0,4.758403673034203,10.0
0.6835101084705073,7.0,0.12935130997047023,11.0,9.0,2.0,3.021986522039324,0.0,4.0,1.0,0.0,0.0,3.217589217631459,10.0
0.19156100705310858,1.816877985893783,1.240603449846962,7.366244028212434,12.183122014106218,2.0,3.183122014106217,0.0,2.366244028212434,1.0,7298.0,0.0,0.0,10.0
0.545117843457831,6.0,0.18341318260291245,15.0,10.0,2.0,4.0,0.0,4.0,1.0,0.0,0.0,-1.972101962616177,10.0
0.16714405804693633,4.0,-0.3484471376053657,9.0,13.0,2.0,10.0,0.0,4.0,1.0,0.0,0.0,0.0,10.0
0.9539624319072777,4.0,-0.7498954401511231,0.0,6.0,2.0,3.0,0.0,4.0,1.0,0.0,0.0,0.0,10.0
